Order Number;Order Position;Supplier;Ordered Product;Product Article Number;End Product;Planned Delivery Date;Arrival Date;Ordered Quantity;Delivered Quantity;Quality
74886;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;4.0;4.0;
74886;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;2.0;2.0;
74886;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;1.0;1.0;
74886;5;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;10.0;10.0;
74886;6;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;1.0;1.0;
74886;7;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;10.0;10.0;
74886;8;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;3.0;3.0;
74886;10;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;1.0;1.0;
74886;11;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-12;2023-01-19;2.0;2.0;
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;2;96608810;Zusatzkosten;12001;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.0;1.0;
74887;3;96608810;Zusatzkosten;12001;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.0;1.0;
74887;4;96608810;Zusatzkosten;12001;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.0;1.0;
74887;5;96608810;Zusatzkosten;12001;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.0;1.0;
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74887;1;96608810;Nahtloses Rohr;5100;Druckbehälter mit Verschluss;2023-01-20;2023-01-19;1.15;1.15;3.1
74885;1;54982322;HSS-BI-Metallbandsägeblätter;25156;"";2023-01-16;2023-01-21;10.0;10.0;
74846;3;41781068;Rohrbogen, nahtlos;5500;HCL-Filter-Behälter FA-6712A;2023-01-17;2023-01-23;1.0;1.0;3.1
74846;4;41781068;Rohrbogen, nahtlos;5500;HCL-Filter-Behälter FA-6712A;2023-01-17;2023-01-23;1.0;1.0;3.1
74846;5;41781068;Reduzierstück, nahtlos;5600;Kompressor Saugflaschen FA-[NUM];2023-01-17;2023-01-23;1.0;1.0;3.1
74846;7;41781068;Reduzierstück, nahtlos;5600;Kompressor Saugflaschen FA-[NUM];2023-01-17;2023-01-23;1.0;1.0;3.1
74846;9;41781068;Nahtloses Rohr;5100;Mantel zu M-[NUM] A;2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;11;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;1.5;1.5;3.1
74846;4;41781068;Rohrbogen, nahtlos;5500;HCL-Filter-Behälter FA-6712A;2023-01-17;2023-01-23;1.0;1.0;3.1
74846;5;41781068;Reduzierstück, nahtlos;5600;Kompressor Saugflaschen FA-[NUM];2023-01-17;2023-01-23;1.0;1.0;3.1
74846;7;41781068;Reduzierstück, nahtlos;5600;Kompressor Saugflaschen FA-[NUM];2023-01-17;2023-01-23;1.0;1.0;3.1
74846;9;41781068;Nahtloses Rohr;5100;Mantel zu M-[NUM] A;2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;10;41781068;Nahtloses Rohr;5100;"";2023-01-17;2023-01-23;6.0;6.0;3.1
74846;12;41781068;Zusatzkosten;12001;"";2023-01-17;2023-01-23;1.0;1.0;
74846;13;41781068;Zusatzkosten;12001;"";2023-01-17;2023-01-23;1.0;1.0;
74846;14;41781068;Zusatzkosten;12001;"";2023-01-17;2023-01-23;1.0;1.0;
74846;15;41781068;Zusatzkosten;12001;"";2023-01-17;2023-01-23;1.0;1.0;
74666;1;49689366;Kammprofildichtung;6110;Mantel für EA-2901B;2023-01-04;2023-01-23;1.0;1.0;
74666;3;49689366;Kammprofildichtung;6110;Mantel für EA-2901B;2023-01-04;2023-01-23;1.0;1.0;
74666;5;49689366;Kammprofildichtung;6100;Endhaube für EA-[NUM];2023-01-04;2023-01-23;4.0;4.0;
74666;6;49689366;Kammprofildichtung;6110;Endhaube für EA-[NUM];2023-01-04;2023-01-23;1.0;1.0;
74666;7;49689366;Allgemeiner Artikel (DUMMY);12000;Endhaube für EA-[NUM];2023-01-04;2023-01-23;3.0;3.0;
74935;1;6277966;Wendeschneidplatte;26006;"";2023-01-27;2023-01-23;30.0;30.0;
74845;1;8106770;Umlenkblech;1320;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-01-17;2023-01-24;11.0;11.0;
74845;2;8106770;Stützblech;1320;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-01-17;2023-01-24;1.0;1.0;
74845;3;8106770;Umlenkblech;1320;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-01-17;2023-01-24;8.0;8.0;
74845;4;8106770;Stützblech;1321;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-01-17;2023-01-24;1.0;1.0;
74845;5;8106770;Umlenkblech;1320;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;1.0;1.0;
74845;6;8106770;Umlenkblech;1320;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;1.0;1.0;
74845;7;8106770;Umlenkblech;1320;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;4.0;4.0;
74845;8;8106770;Zusatzkosten;12001;Bündel m. SK [CODE] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;1.0;1.0;
74844;1;8106770;Umlenkblech;1320;Wärmetauscher EA-[NUM] BEM273_2440 C-St;2023-01-17;2023-01-24;12.0;12.0;
74844;2;8106770;Umlenkblech;1320;Wärmetauscher EA-[NUM] BEM273_2440 C-St;2023-01-17;2023-01-24;12.0;12.0;
74844;3;8106770;Umlenkblech;1320;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;23.0;23.0;
74844;4;8106770;Stützblech;1321;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;1.0;1.0;
74844;5;8106770;Umlenkblech;1320;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;34.0;34.0;
74844;6;8106770;Stützblech;1321;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-01-17;2023-01-24;1.0;1.0;
74844;7;8106770;Umlenkblech;1320;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-01-17;2023-01-24;54.0;54.0;
74844;8;8106770;Stützblech;1320;Bündel m.SK EA-[NUM] [CODE]/[NUM] CS;2023-01-17;2023-01-24;1.0;1.0;
74844;9;8106770;Umlenkblech;1320;Bündel m. SK EA-4408AB [CODE]/[NUM] C-St;2023-01-17;2023-01-24;62.0;62.0;
74844;10;8106770;Stützblech;1321;Bündel m. SK EA-4408AB [CODE]/[NUM] C-St;2023-01-17;2023-01-24;2.0;2.0;
74844;11;8106770;Umlenkblech #1;1320;Bündel EA-[NUM] [CODE]/[NUM] C-Stahl;2023-01-17;2023-01-24;9.0;9.0;
74844;12;8106770;Umlenkblech #2;1320;Bündel EA-[NUM] [CODE]/[NUM] C-Stahl;2023-01-17;2023-01-24;9.0;9.0;
74844;13;8106770;Zusatzkosten;12001;Bündel EA-[NUM] [CODE]/[NUM] C-Stahl;2023-01-17;2023-01-24;1.0;1.0;
74864;1;22965139;Brennzuschnitt / Brennteil;10650;"";2023-01-25;2023-01-24;4.0;4.0;3.2
74864;1;22965139;Brennzuschnitt / Brennteil;10650;"";2023-01-25;2023-01-24;4.0;4.0;3.2
74864;1;22965139;Brennzuschnitt / Brennteil;10650;"";2023-01-25;2023-01-24;4.0;4.0;3.2
74864;1;22965139;Brennzuschnitt / Brennteil;10650;"";2023-01-25;2023-01-24;4.0;4.0;3.2
74864;2;22965139;Zusatzkosten;12001;"";2023-01-25;2023-01-24;1.0;1.0;
74872;1;49689366;Flachdichtung;6000;Reaktor C-[NUM], V= [NUM],[NUM] m³;2023-01-25;2023-01-25;2.0;2.0;
74872;2;49689366;Allgemeiner Artikel (DUMMY);12000;Reaktor C-[NUM], V= [NUM],[NUM] m³;2023-01-25;2023-01-25;1.0;1.0;
74872;3;49689366;Allgemeiner Artikel (DUMMY);12000;Reaktor C-[NUM], V= [NUM],[NUM] m³;2023-01-25;2023-01-25;1.0;1.0;
74847;1;56985111;Helling Untergrundfarbe weiß, Nr. 104 A;25042;"";2023-01-11;2023-01-25;72.0;72.0;
74922;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-18;2023-01-25;10.0;10.0;
74922;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-18;2023-01-25;10.0;10.0;
74922;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-18;2023-01-25;5.0;5.0;
74922;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-18;2023-01-25;5.0;5.0;
74752;0;97809442;Allgemeiner Artikel (DUMMY);12000;"";2023-02-02;2023-01-25;0.0;0.0;
74752;2;97809442;Blindflansch;3020;Tail Gas Drum V-[NUM];2023-02-02;2023-01-25;1.0;1.0;3.1
74752;3;97809442;Blindflansch;3020;PSA Adsorber V-[NUM] to V-[NUM];2023-02-02;2023-01-25;5.0;5.0;3.1
74752;4;97809442;Blindflansch;3020;PSA Adsorber V-[NUM] to V-[NUM];2023-02-02;2023-01-25;5.0;5.0;3.1
74752;5;97809442;Blindflansch;3020;Tail Gas Filter S-[NUM];2023-02-02;2023-01-25;1.0;1.0;3.1
74752;7;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;10.0;10.0;3.1
74752;7;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;10.0;10.0;3.1
74752;8;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;8;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;8;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;8;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;8;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;9;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;3.0;3.0;3.1
74752;9;97809442;Blindflansch;3020;"";2023-02-02;2023-01-25;3.0;3.0;3.1
74752;10;97809442;V-Flansch;3000;PSA Adsorber V-[NUM] to V-[NUM];2023-02-02;2023-01-25;5.0;5.0;3.1
74752;11;97809442;V-Flansch;3000;Tail Gas Drum V-[NUM];2023-02-02;2023-01-25;1.0;1.0;3.1
74752;12;97809442;V-Flansch;3000;Tail Gas Filter S-[NUM];2023-02-02;2023-01-25;1.0;1.0;3.1
74752;13;97809442;V-Flansch;3000;Tail Gas Drum V-[NUM];2023-02-02;2023-01-25;1.0;1.0;3.1
74752;14;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;15.0;15.0;3.1
74752;14;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;15.0;15.0;3.1
74752;14;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;15.0;15.0;3.1
74752;15;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;4.0;4.0;3.1
74752;15;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;4.0;4.0;3.1
74752;15;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;4.0;4.0;3.1
74752;16;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;16;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;16;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;16;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;16;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;9.0;9.0;3.1
74752;17;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;3.0;3.0;3.1
74752;17;97809442;V-Flansch;3000;"";2023-02-02;2023-01-25;3.0;3.0;3.1
74752;18;97809442;Zusatzkosten;12001;"";2023-02-02;2023-01-25;1.0;1.0;
74725;2;76439310;Allgemeiner Artikel (DUMMY);12000;"";2023-02-08;2023-01-25;10.0;10.0;
74962;1;10296730;Allgemeiner Artikel (DUMMY);12000;ALLG. ARTIKEL;2023-01-27;2023-01-25;6.0;6.0;
74962;2;10296730;Allgemeiner Artikel (DUMMY);12000;ALLG. ARTIKEL;2023-01-27;2023-01-25;6.0;6.0;
74962;3;10296730;Zusatzkosten;12001;ALLG. ARTIKEL;2023-01-27;2023-01-25;1.0;1.0;
74936;1;38894112;Kopfhauben;12000;"";2023-01-19;2023-01-25;50.0;50.0;
74821;1;82481483;Sperrholzkiste;8574;Process Condensate Stripper 8001T01;2023-01-20;2023-01-25;1.0;1.0;
74821;2;82481483;Sperrholzkiste;8574;Cold Condensate Separator 1202D02;2023-01-20;2023-01-25;1.0;1.0;
74821;3;82481483;Sperrholzkiste;8574;Hot Condensate Separator 1202D01;2023-01-20;2023-01-25;1.0;1.0;
74821;4;82481483;Allgemeiner Artikel (DUMMY);12000;Hot Condensate Separator 1202D01;2023-01-20;2023-01-25;1.0;1.0;
74779;1;34298237;Rundstahl;8020;Bündel m. SK [CODE]-S [CODE]/[NUM] C-St;2023-01-19;2023-01-25;2.0;2.0;3.1
74779;2;34298237;Rundstahl;8020;Bündel m. SK [CODE]-S [CODE]/[NUM] C-St;2023-01-19;2023-01-25;2.0;2.0;3.1
74779;3;34298237;Rundstahl;8020;"";2023-01-19;2023-01-25;2.0;2.0;3.1
74779;3;34298237;Rundstahl;8020;"";2023-01-19;2023-01-25;2.0;2.0;3.1
74779;4;34298237;Rundstahl;8020;"";2023-01-19;2023-01-25;2.0;2.0;3.1
74779;4;34298237;Rundstahl;8020;"";2023-01-19;2023-01-25;2.0;2.0;3.1
74585;2;61231028;"Blech (EN 10029A;ASME VIII/1;E";1000;"";2023-01-13;2023-01-25;2.0;2.0;3.2
74585;3;61231028;"Blech (EN 10029A;ASME VIII/1;E";1000;"";2023-01-13;2023-01-25;2.0;2.0;3.2
74951;1;95570515;Holzsattel;8575;Gasabscheider B-[NUM];2023-01-27;2023-01-26;2.0;2.0;
74952;1;95570515;Holzdeckel;8570;"";2023-01-27;2023-01-26;4.0;4.0;
74952;1;95570515;Holzdeckel;8570;"";2023-01-27;2023-01-26;4.0;4.0;
74605;1;153167;Glatter Flansch;3110;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-16;2023-01-26;1.0;1.0;3.1
74605;2;153167;V-Flansch;3100;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-16;2023-01-26;1.0;1.0;3.1
74605;3;153167;V-Flansch;3100;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-16;2023-01-26;1.0;1.0;3.1
74605;4;153167;Zusatzkosten;12001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-16;2023-01-26;1.0;1.0;
74605;5;153167;Zusatzkosten;12001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-16;2023-01-26;1.0;1.0;
74721;0;62658211;Allgemeiner Artikel (DUMMY);12000;"";2023-02-06;2023-01-26;0.0;0.0;
74721;1;62658211;Rohrbogen, nahtlos ( DIN EN 10;5500;"";2023-02-06;2023-01-26;11.0;11.0;3.1
74721;1;62658211;Rohrbogen, nahtlos ( DIN EN 10;5500;"";2023-02-06;2023-01-26;11.0;11.0;3.1
74721;1;62658211;Rohrbogen, nahtlos ( DIN EN 10;5500;"";2023-02-06;2023-01-26;11.0;11.0;3.1
74721;2;62658211;Rohrbogen, nahtlos ( DIN EN 10;5500;"";2023-02-06;2023-01-26;6.0;6.0;3.1
74721;2;62658211;Rohrbogen, nahtlos ( DIN EN 10;5500;"";2023-02-06;2023-01-26;6.0;6.0;3.1
74721;3;62658211;T-Stück, nahtlos ( allgemein D;5700;"";2023-02-06;2023-01-26;7.0;7.0;3.1
74721;3;62658211;T-Stück, nahtlos ( allgemein D;5700;"";2023-02-06;2023-01-26;7.0;7.0;3.1
74721;4;62658211;T-Stück, nahtlos ( allgemein D;5700;PSA Adsorber V-[NUM] to V-[NUM];2023-02-06;2023-01-26;5.0;5.0;3.1
74721;5;62658211;Zusatzkosten;12001;PSA Adsorber V-[NUM] to V-[NUM];2023-02-06;2023-01-26;1.0;1.0;
74721;6;62658211;Zusatzkosten;12001;PSA Adsorber V-[NUM] to V-[NUM];2023-02-06;2023-01-26;1.0;1.0;
74967;2;54282574;Allgemeiner Artikel (DUMMY);12000;"";2023-01-27;2023-01-26;100.0;100.0;
74956;1;48995953;Hakenschraube;7210;HCL-Filter-Behälter FA-6712A;2023-01-30;2023-01-26;32.0;32.0;gest.
74956;2;48995953;Hakenschraube;7210;HCL-Filter-Behälter FA-6712A;2023-01-30;2023-01-26;14.0;14.0;gest.
74966;1;17284214;Toilettenpapier, weiß;25025;"";2023-01-31;2023-01-27;4.0;4.0;
74672;1;33444489;Gewindebolzen;7001;Endhaube für EA-[NUM];2023-01-09;2023-01-27;8.0;8.0;3.2
74672;2;33444489;Gewindebolzen;7001;Endhaube für EA-[NUM];2023-01-09;2023-01-27;28.0;28.0;3.2
74672;3;33444489;Gewindebolzen;7001;Vorkammerdeckel für EA-[NUM];2023-01-09;2023-01-27;24.0;24.0;3.2
74672;4;33444489;Sechskantmutter;7110;Vorkammerdeckel für EA-[NUM];2023-01-09;2023-01-27;48.0;48.0;3.1
74672;5;33444489;Gewindebolzen;7001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-09;2023-01-27;64.0;64.0;3.1
74672;6;33444489;Gewindebolzen;7001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-09;2023-01-27;49.0;49.0;3.1
74672;7;33444489;Gewindebolzen;7001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-09;2023-01-27;14.0;14.0;3.1
74672;8;33444489;Gewindebolzen;7001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-09;2023-01-27;53.0;53.0;3.1
74672;9;33444489;Gewindebolzen;7001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-09;2023-01-27;27.0;27.0;3.1
74672;10;33444489;Gewindebolzen;7001;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-09;2023-01-27;22.0;22.0;3.1
74672;11;33444489;Sechskantmutter;7110;Abhitzekessel EA-[NUM] (ohne Brennkammer);2023-01-09;2023-01-27;44.0;44.0;3.1
74672;12;33444489;Sechskantmutter;7110;"";2023-01-09;2023-01-27;122.0;122.0;3.1
74672;12;33444489;Sechskantmutter;7110;"";2023-01-09;2023-01-27;122.0;122.0;3.1
74672;13;33444489;Sechskantmutter;7110;"";2023-01-09;2023-01-27;110.0;110.0;3.1
74672;13;33444489;Sechskantmutter;7110;"";2023-01-09;2023-01-27;110.0;110.0;3.1
74672;14;33444489;Sechskantmutter;7110;"";2023-01-09;2023-01-27;254.0;254.0;3.1
74672;14;33444489;Sechskantmutter;7110;"";2023-01-09;2023-01-27;254.0;254.0;3.1
74672;14;33444489;Sechskantmutter;7110;"";2023-01-09;2023-01-27;254.0;254.0;3.1
74672;15;33444489;Allgemeiner Artikel (DUMMY);12000;"";2023-01-09;2023-01-27;2.0;2.0;
74819;1;49689366;Flachdichtung;6001;"";2023-01-31;2023-01-27;4.0;4.0;
74819;1;49689366;Flachdichtung;6001;"";2023-01-31;2023-01-27;4.0;4.0;
74819;2;49689366;Flachdichtung;6001;"";2023-01-31;2023-01-27;2.0;2.0;
74819;2;49689366;Flachdichtung;6001;"";2023-01-31;2023-01-27;2.0;2.0;
74819;3;49689366;Flachdichtung;6001;"";2023-01-31;2023-01-27;4.0;4.0;
74819;3;49689366;Flachdichtung;6001;"";2023-01-31;2023-01-27;4.0;4.0;
74819;4;49689366;Allgemeiner Artikel (DUMMY);12000;"";2023-01-31;2023-01-27;3.0;3.0;
74928;2;14735491;Kathode G016Y;30055;"";2023-01-27;2023-01-27;30.0;30.0;
74928;5;14735491;Düse G2006YK;30062;"";2023-01-27;2023-01-27;15.0;15.0;
74928;6;14735491;Düse G2007YK;30063;"";2023-01-27;2023-01-27;15.0;15.0;
74928;7;14735491;Düse G2008YK;30064;"";2023-01-27;2023-01-27;15.0;15.0;
74928;10;14735491;Düsenkappe G3219;30076;"";2023-01-27;2023-01-27;5.0;5.0;
74928;13;14735491;Düse 2515K;30028;"";2023-01-27;2023-01-27;30.0;30.0;
74972;1;40776045;Rundstahl;8020;VK+Bündel m.SK EA-[NUM]-B [CODE]/[NUM] CS;2023-01-27;2023-01-27;5.0;5.0;
74826;1;12980207;U-Scheibe;7020;Abscheidebehälter FA-0403B;2023-01-27;2023-01-28;100.0;100.0;
74826;2;12980207;Sechskantschraube;7000;Abscheidebehälter FA-0403B;2023-01-27;2023-01-28;10.0;10.0;gest.
74826;3;12980207;Sechskantschraube;7000;Abscheidebehälter FA-0403B;2023-01-27;2023-01-28;10.0;10.0;gest.
74826;5;12980207;Sechskantmutter;7010;Abscheidebehälter FA-0403B;2023-01-27;2023-01-28;10.0;10.0;
74826;7;12980207;U-Scheibe;7020;HCL-Filter-Behälter FA-6712A;2023-01-27;2023-01-28;50.0;50.0;
74826;8;12980207;Sechskantmutter;7010;HCL-Filter-Behälter FA-6712A;2023-01-27;2023-01-28;50.0;50.0;gest.
74826;10;12980207;Sechskantschraube;7000;HCL-Filter-Behälter FA-6712A;2023-01-27;2023-01-28;30.0;30.0;
74826;11;12980207;Sechskantmutter;7010;HCL-Filter-Behälter FA-6712A;2023-01-27;2023-01-28;30.0;30.0;
74826;12;12980207;U-Scheibe;7020;HCL-Filter-Behälter FA-6712A;2023-01-27;2023-01-28;30.0;30.0;
74826;13;12980207;U-Scheibe;7020;HCL-Filter-Behälter FA-6712A;2023-01-27;2023-01-28;150.0;150.0;
74826;14;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;4.0;4.0;
74826;14;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;4.0;4.0;
74826;14;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;4.0;4.0;
74826;15;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;3.0;3.0;
74826;15;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;3.0;3.0;
74826;15;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;3.0;3.0;
74826;16;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;7.0;7.0;
74826;16;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;7.0;7.0;
74826;16;12980207;Gewindebolzen;7001;"";2023-01-27;2023-01-28;7.0;7.0;
74826;17;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;50.0;50.0;
74826;17;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;50.0;50.0;
74826;17;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;50.0;50.0;
74826;18;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;100.0;100.0;
74826;18;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;100.0;100.0;
74826;18;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;100.0;100.0;
74826;19;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;50.0;50.0;
74826;19;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;50.0;50.0;
74826;19;12980207;Sechskantmutter;7010;"";2023-01-27;2023-01-28;50.0;50.0;
74908;2;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;1.0;1.0;3.2
74908;2;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;1.0;1.0;3.2
74908;2;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;1.0;1.0;3.2
74908;2;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;1.0;1.0;3.2
74908;3;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;4.0;4.0;
74908;3;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;4.0;4.0;
74908;4;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;4.0;4.0;
74908;4;90809739;Brennzuschnitt / Brennteil;10650;"";2023-01-27;2023-01-28;4.0;4.0;
74908;5;90809739;Zusatzkosten;12001;VKD+VK+Endhaube EA-[NUM] [CODE]/[NUM];2023-01-27;2023-01-28;1.0;1.0;
74297;1;54605522;Klöpperboden (Abmessung nur mi;2000;Filtergehäuse [NUM]-[NUM];2023-02-01;2023-01-28;8.0;8.0;3.1
74931;10;38894112;Moldex-Feinstaubmasken 2365 EN 149 Filterklasse FFP1;25002;"";2023-01-26;2023-01-30;240.0;240.0;
74931;11;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-01-26;2023-01-30;2.0;2.0;
74842;3;8106770;Umlenkblech oben;1320;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-01-12;2023-01-30;9.0;9.0;
74842;4;8106770;Umlenkblech unten;1320;Bündel m. SK EA-[NUM] [CODE]/[NUM] C-St;2023-01-12;2023-01-30;9.0;9.0;
